2001/01/01,257
2001/01/02,340
2001/01/03,379
2001/01/04,405
2001/01/05,400
2001/01/06,397
2001/01/07,387
2001/01/08,379
2001/01/09,392
2001/01/10,362
2001/01/11,354
2001/01/12,356
2001/01/13,374
2001/01/14,394
2001/01/15,408
2001/01/16,411
2001/01/17,408
2001/01/18,399
2001/01/19,387
2001/01/20,376
2001/01/21,366
2001/01/22,354
2001/01/23,341
2001/01/24,329
2001/01/25,318
2001/01/26,313
2001/01/27,307
2001/01/28,315
2001/01/29,315
2001/01/30,331
2001/01/31,346
2001/02/01,358
2001/02/02,376
2001/02/03,393
2001/02/04,403
2001/02/05,406
2001/02/06,401
2001/02/07,396
2001/02/08,376
2001/02/09,367
2001/02/10,367
2001/02/11,381
2001/02/12,399
2001/02/13,405
2001/02/14,410
2001/02/15,410
2001/02/16,408
2001/02/17,401
2001/02/18,391
2001/02/19,375
2001/02/20,362
2001/02/21,352
2001/02/22,342
2001/02/23,329
2001/02/24,319
2001/02/25,312
2001/02/26,317
2001/02/27,311
2001/02/28,321
2001/03/01,321
2001/03/02,288
2001/03/03,286
2001/03/04,307
2001/03/05,325
2001/03/06,342
2001/03/07,360
2001/03/08,384
2001/03/09,409
2001/03/10,418
2001/03/11,424
2001/03/12,429
2001/03/13,432
2001/03/14,431
2001/03/15,431
2001/03/16,436
2001/03/17,438
2001/03/18,444
2001/03/19,454
2001/03/20,461
2001/03/21,465
2001/03/22,471
2001/03/23,473
2001/03/24,475
2001/03/25,478
2001/03/26,480
2001/03/27,484
2001/03/28,488
2001/03/29,493
2001/03/30,504
2001/03/31,504
2001/04/01,504
2001/04/02,508
2001/04/03,514
2001/04/04,519
2001/04/05,522
2001/04/06,520
2001/04/07,516
2001/04/08,510
2001/04/09,498
2001/04/10,485
2001/04/11,475
2001/04/12,487
2001/04/13,482
2001/04/14,484
2001/04/15,489
2001/04/16,494
2001/04/17,495
2001/04/18,488
2001/04/19,480
2001/04/20,475
2001/04/21,475
2001/04/22,474
2001/04/23,478
2001/04/24,485
2001/04/25,500
2001/04/26,508
2001/04/27,512
2001/04/28,512
2001/04/29,511
2001/04/30,508
2001/05/01,505
2001/05/02,497
2001/05/03,488
2001/05/04,477
2001/05/05,465
2001/05/06,453
2001/05/07,445
2001/05/08,434
2001/05/09,426
2001/05/10,424
2001/05/11,425
2001/05/12,426
2001/05/13,425
2001/05/14,422
2001/05/15,412
2001/05/16,400
2001/05/17,388
2001/05/18,378
2001/05/19,371
2001/05/20,369
2001/05/21,374
2001/05/22,366
2001/05/23,359
2001/05/24,358
2001/05/25,362
2001/05/26,359
