2001/01/01,202
2001/01/02,270
2001/01/03,313
2001/01/04,333
2001/01/05,335
2001/01/06,335
2001/01/07,326
2001/01/08,316
2001/01/09,304
2001/01/10,296
2001/01/11,288
2001/01/12,288
2001/01/13,310
2001/01/14,333
2001/01/15,351
2001/01/16,355
2001/01/17,352
2001/01/18,340
2001/01/19,328
2001/01/20,315
2001/01/21,298
2001/01/22,288
2001/01/23,272
2001/01/24,258
2001/01/25,251
2001/01/26,247
2001/01/27,242
2001/01/28,244
2001/01/29,250
2001/01/30,268
2001/01/31,282
2001/02/01,304
2001/02/02,325
2001/02/03,339
2001/02/04,347
2001/02/05,349
2001/02/06,343
2001/02/07,332
2001/02/08,317
2001/02/09,309
2001/02/10,312
2001/02/11,326
2001/02/12,344
2001/02/13,351
2001/02/14,349
2001/02/15,353
2001/02/16,350
2001/02/17,339
2001/02/18,336
2001/02/19,317
2001/02/20,300
2001/02/21,287
2001/02/22,274
2001/02/23,261
2001/02/24,251
2001/02/25,242
2001/02/26,250
2001/02/27,241
2001/02/28,251
2001/03/01,250
2001/03/02,221
2001/03/03,220
2001/03/04,241
2001/03/05,257
2001/03/06,277
2001/03/07,302
2001/03/08,333
2001/03/09,357
2001/03/10,367
2001/03/11,374
2001/03/12,380
2001/03/13,380
2001/03/14,383
2001/03/15,384
2001/03/16,388
2001/03/17,391
2001/03/18,395
2001/03/19,405
2001/03/20,412
2001/03/21,418
2001/03/22,424
2001/03/23,428
2001/03/24,431
2001/03/25,435
2001/03/26,439
2001/03/27,442
2001/03/28,445
2001/03/29,450
2001/03/30,458
2001/03/31,461
2001/04/01,465
2001/04/02,470
2001/04/03,472
2001/04/04,477
2001/04/05,481
2001/04/06,476
2001/04/07,471
2001/04/08,464
2001/04/09,452
2001/04/10,438
2001/04/11,430
2001/04/12,434
2001/04/13,438
2001/04/14,439
2001/04/15,446
2001/04/16,451
2001/04/17,452
2001/04/18,445
2001/04/19,437
2001/04/20,431
2001/04/21,429
2001/04/22,428
2001/04/23,432
2001/04/24,443
2001/04/25,461
2001/04/26,469
2001/04/27,472
2001/04/28,475
2001/04/29,472
2001/04/30,468
2001/05/01,462
2001/05/02,453
2001/05/03,441
2001/05/04,428
2001/05/05,415
2001/05/06,400
2001/05/07,389
2001/05/08,378
2001/05/09,372
2001/05/10,369
2001/05/11,369
2001/05/12,372
2001/05/13,371
2001/05/14,371
2001/05/15,360
2001/05/16,348
2001/05/17,335
2001/05/18,325
2001/05/19,314
2001/05/20,309
2001/05/21,312
2001/05/22,305
2001/05/23,301
2001/05/24,298
2001/05/25,302
2001/05/26,299
2001/05/27,290
2001/05/28,284
2001/05/29,272
2001/05/30,260
2001/05/31,254
2001/06/01,257
2001/06/02,263
2001/06/03,272
2001/06/04,279
2001/06/05,281
2001/06/06,295
2001/06/07,313
2001/06/08,323
2001/06/09,320
2001/06/10,308
2001/06/11,298
2001/06/12,283
2001/06/13,279
2001/06/14,272
2001/06/15,266
2001/06/16,275
2001/06/17,292
2001/06/18,304
2001/06/19,311
2001/06/20,321
2001/06/21,347
2001/06/22,399
2001/06/23,443
2001/06/24,463
2001/06/25,472
2001/06/26,475
2001/06/27,470
2001/06/28,457
2001/06/29,437
2001/06/30,411
2001/07/01,387
2001/07/02,369
2001/07/03,349
2001/07/04,336
2001/07/05,325
2001/07/06,320
2001/07/07,314
2001/07/08,305
2001/07/09,302
2001/07/10,300
2001/07/11,293
2001/07/12,285
2001/07/13,282
2001/07/14,272
2001/07/15,261
2001/07/16,245
2001/07/17,228
2001/07/18,216
2001/07/19,214
2001/07/20,213
2001/07/21,211
2001/07/22,215
2001/07/23,229
2001/07/24,232
2001/07/25,253
2001/07/26,277
2001/07/27,294
2001/07/28,303
2001/07/29,310
2001/07/30,316
2001/07/31,318
2001/08/01,317
2001/08/02,315
2001/08/03,313
2001/08/04,307
2001/08/05,297
2001/08/06,274
2001/08/07,250
2001/08/08,230
2001/08/09,218
2001/08/10,210
2001/08/11,208
2001/08/12,213
2001/08/13,213
2001/08/14,210
2001/08/15,209
2001/08/16,213
2001/08/17,233
2001/08/18,233
2001/08/19,225
2001/08/20,220
2001/08/21,204
2001/08/22,192
2001/08/23,183
2001/08/24,178
2001/08/25,187
2001/08/26,187
2001/08/27,187
2001/08/28,190
2001/08/29,192
2001/08/30,192
2001/08/31,190
2001/09/01,182
2001/09/02,168
2001/09/03,163
2001/09/04,165
2001/09/05,164
2001/09/06,173
2001/09/07,177
2001/09/08,201
2001/09/09,231
2001/09/10,250
2001/09/11,268
2001/09/12,284
2001/09/13,310
2001/09/14,333
2001/09/15,353
2001/09/16,354
2001/09/17,356
2001/09/18,360
2001/09/19,366
2001/09/20,380
2001/09/21,394
2001/09/22,400
2001/09/23,399
2001/09/24,400
2001/09/25,401
2001/09/26,395
2001/09/27,387
2001/09/28,378
2001/09/29,377
2001/09/30,380
2001/10/01,385
2001/10/02,383
2001/10/03,373
2001/10/04,360
2001/10/05,342
2001/10/06,320
2001/10/07,306
2001/10/08,290
2001/10/09,277
2001/10/10,260
