2002/01/01,190
2002/01/02,192
2002/01/03,215
2002/01/04,248
2002/01/05,276
2002/01/06,292
2002/01/07,307
2002/01/08,307
2002/01/09,287
2002/01/10,259
2002/01/11,240
2002/01/12,226
2002/01/13,208
2002/01/14,206
2002/01/15,210
2002/01/16,207
2002/01/17,196
2002/01/18,196
2002/01/19,194
2002/01/20,197
2002/01/21,190
2002/01/22,182
2002/01/23,183
2002/01/24,183
2002/01/25,182
2002/01/26,189
2002/01/27,206
2002/01/28,227
2002/01/29,248
2002/01/30,283
2002/01/31,311
2002/02/01,331
2002/02/02,353
2002/02/03,376
2002/02/04,388
2002/02/05,393
2002/02/06,392
2002/02/07,390
2002/02/08,388
2002/02/09,385
2002/02/10,372
2002/02/11,352
2002/02/12,337
2002/02/13,330
2002/02/14,328
2002/02/15,333
2002/02/16,337
2002/02/17,329
2002/02/18,331
2002/02/19,335
2002/02/20,340
2002/02/21,351
2002/02/22,376
2002/02/23,387
2002/02/24,398
2002/02/25,402
2002/02/26,407
2002/02/27,409
2002/02/28,410
2002/03/01,410
2002/03/02,415
2002/03/03,413
2002/03/04,407
2002/03/05,404
2002/03/06,411
2002/03/07,413
2002/03/08,413
2002/03/09,411
2002/03/10,414
2002/03/11,403
2002/03/12,391
2002/03/13,380
2002/03/14,373
2002/03/15,360
2002/03/16,347
2002/03/17,348
2002/03/18,340
2002/03/19,330
2002/03/20,314
2002/03/21,302
2002/03/22,305
2002/03/23,300
2002/03/24,294
2002/03/25,300
2002/03/26,320
2002/03/27,336
2002/03/28,348
2002/03/29,355
2002/03/30,361
2002/03/31,366
2002/04/01,380
2002/04/02,392
2002/04/03,399
2002/04/04,407
2002/04/05,407
2002/04/06,390
2002/04/07,379
2002/04/08,361
2002/04/09,341
2002/04/10,330
2002/04/11,310
2002/04/12,307
2002/04/13,306
2002/04/14,310
2002/04/15,317
2002/04/16,326
2002/04/17,338
2002/04/18,349
2002/04/19,352
2002/04/20,370
2002/04/21,381
2002/04/22,387
2002/04/23,386
2002/04/24,385
2002/04/25,373
2002/04/26,362
2002/04/27,363
2002/04/28,362
2002/04/29,361
2002/04/30,367
2002/05/01,372
2002/05/02,378
2002/05/03,380
2002/05/04,378
2002/05/05,376
2002/05/06,370
2002/05/07,360
2002/05/08,350
2002/05/09,343
2002/05/10,340
2002/05/11,338
2002/05/12,330
2002/05/13,326
2002/05/14,314
2002/05/15,308
2002/05/16,300
2002/05/17,296
2002/05/18,298
2002/05/19,300
2002/05/20,296
2002/05/21,293
2002/05/22,283
2002/05/23,283
2002/05/24,287
2002/05/25,282
2002/05/26,278
2002/05/27,278
2002/05/28,286
2002/05/29,285
2002/05/30,278
2002/05/31,282
2002/06/01,313
2002/06/02,327
2002/06/03,349
2002/06/04,354
2002/06/05,345
2002/06/06,327
2002/06/07,311
2002/06/08,285
2002/06/09,270
2002/06/10,260
2002/06/11,253
2002/06/12,261
2002/06/13,287
2002/06/14,306
2002/06/15,306
2002/06/16,306
2002/06/17,306
2002/06/18,297
2002/06/19,280
2002/06/20,272
2002/06/21,256
2002/06/22,245
2002/06/23,238
2002/06/24,238
2002/06/25,228
2002/06/26,216
2002/06/27,219
2002/06/28,216
2002/06/29,198
2002/06/30,196
2002/07/01,200
2002/07/02,211
2002/07/03,211
2002/07/04,210
2002/07/05,206
2002/07/06,208
2002/07/07,208
2002/07/08,200
2002/07/09,193
2002/07/10,193
2002/07/11,195
2002/07/12,192
2002/07/13,191
2002/07/14,188
2002/07/15,186
2002/07/16,184
2002/07/17,180
2002/07/18,180
2002/07/19,182
2002/07/20,189
2002/07/21,194
2002/07/22,203
2002/07/23,219
2002/07/24,230
2002/07/25,242
2002/07/26,246
2002/07/27,240
2002/07/28,228
2002/07/29,216
2002/07/30,203
2002/07/31,198
2002/08/01,190
2002/08/02,190
2002/08/03,188
2002/08/04,182
2002/08/05,179
2002/08/06,179
2002/08/07,184
2002/08/08,190
2002/08/09,194
2002/08/10,199
2002/08/11,211
2002/08/12,232
2002/08/13,258
2002/08/14,273
2002/08/15,287
2002/08/16,306
2002/08/17,327
2002/08/18,343
2002/08/19,351
2002/08/20,360
2002/08/21,363
2002/08/22,367
2002/08/23,373
2002/08/24,387
2002/08/25,399
2002/08/26,407
2002/08/27,409
2002/08/28,403
2002/08/29,393
2002/08/30,376
2002/08/31,357
2002/09/01,334
2002/09/02,319
2002/09/03,300
2002/09/04,272
2002/09/05,246
2002/09/06,248
2002/09/07,240
2002/09/08,240
2002/09/09,243
2002/09/10,233
2002/09/11,225
2002/09/12,217
2002/09/13,212
2002/09/14,210
2002/09/15,210
2002/09/16,202
2002/09/17,200
2002/09/18,198
2002/09/19,196
2002/09/20,196
2002/09/21,190
2002/09/22,194
2002/09/23,200
